id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1296279720498102273,1296279720498102273,1597892143000,2020-08-20,02:55:43,UTC,2464668236,minhassonal,sonal minhas,,It's such a daft idea for vcs to compare apple's market cap to any country's gdp...let's compare the PAT of reliance to the real total topline of all vc backed startups in India...will be an eye opener for you all ....,[],[],[],0,0,2,[],[],https://twitter.com/MinhasSonal/status/1296279720498102273,False,,0,,,,,,,"[{'user_id': '2464668236', 'username': 'MinhasSonal'}]",,,,
1296278534009257984,1296278534009257984,1597891860000,2020-08-20,02:51:00,UTC,1964570598,salesation,Rajneesh Jain,,Not sure how to fund your #startup business idea? Or how to raise money for growth? Read on for a complete overview of how to fund a #business.  https://buff.ly/37WmqK1  via @lilachbullock,['lilachbullock'],['https://buff.ly/37WmqK1'],[],0,1,1,"['#startup', '#business']",[],https://twitter.com/salesation/status/1296278534009257984,False,,0,,,,,,,"[{'user_id': '1964570598', 'username': 'salesation'}, {'user_id': '15301179', 'username': 'lilachbullock'}]",,,,
1296278283353493505,1296278283353493505,1597891801000,2020-08-20,02:50:01,UTC,3306235911,startuppile,Startup Stockpile™,,"Check these insights @PointVisible has shared on how to do #bloggeroutreach campaigns. They've been running these campaigns for more than 5 years! So, if you're just starting or looking for some fresh ideas, this article will definitely help! 

 https://buff.ly/2LJxQaH ",['pointvisible'],['https://buff.ly/2LJxQaH'],[],0,0,0,['#bloggeroutreach'],[],https://twitter.com/startuppile/status/1296278283353493505,False,,0,,,,,,,"[{'user_id': '3306235911', 'username': 'startuppile'}, {'user_id': '769072551041568769', 'username': 'PointVisible'}]",,,,
1296277360719695872,1296264229238870016,1597891581000,2020-08-20,02:46:21,UTC,425981541,deporojue,depo,,(purely a conjecture on my part. I have no idea how one startup/multiple VCs relationships actually work in real life.),"['minal_hasan', 'lpolovets']",[],[],0,0,1,[],[],https://twitter.com/deporojue/status/1296277360719695872,False,,0,,,,,,,"[{'user_id': '425981541', 'username': 'deporojue'}, {'user_id': '1977132896', 'username': 'minal_hasan'}, {'user_id': '38708874', 'username': 'lpolovets'}]",,,,
1296276270943293441,1296276270943293441,1597891321000,2020-08-20,02:42:01,UTC,1231037773638815744,koala_money,Money Making Koala,,"@SureSwiftCap CEO @Kevin_McArdle shares the story of how the company transformed from a couple of co-founders with an idea into a portfolio of 30+ online businesses in 4 years.

 https://buff.ly/2nbspbC  #entrepreneurs #saas #startups","['sureswiftcap', 'kevin_mcardle']",['https://buff.ly/2nbspbC'],[],0,0,0,"['#entrepreneurs', '#saas', '#startups']",[],https://twitter.com/koala_money/status/1296276270943293441,False,,0,,,,,,,"[{'user_id': '1231037773638815744', 'username': 'koala_money'}, {'user_id': '1042134565626757121', 'username': 'SureSwiftCap'}, {'user_id': '59006578', 'username': 'Kevin_McArdle'}]",,,,
1296275475145400330,1296275475145400330,1597891131000,2020-08-20,02:38:51,UTC,808160329788194820,smartbusinessrr,Smart Business Ideas,,Raise Money For a Startup | By Wall Street Survivor  https://skillbeast.org/business/raise-money-for-a-startup-by-wall-street-survivor/ …,[],['https://skillbeast.org/business/raise-money-for-a-startup-by-wall-street-survivor/'],[],0,0,0,[],[],https://twitter.com/SmartBusinessRR/status/1296275475145400330,False,,0,,,,,,,"[{'user_id': '808160329788194820', 'username': 'SmartBusinessRR'}]",,,,
1296272583801933824,1296272583801933824,1597890442000,2020-08-20,02:27:22,UTC,174961660,shubham36,shubham kumar,,@SonuSood I have an idea of startup but no fund to start,['sonusood'],[],[],0,0,0,[],[],https://twitter.com/shubham36/status/1296272583801933824,False,,0,,,,,,,"[{'user_id': '174961660', 'username': 'shubham36'}, {'user_id': '295026890', 'username': 'SonuSood'}]",,,,
1296272065138495490,1296272065138495490,1597890318000,2020-08-20,02:25:18,UTC,1419512652,ideaspbusiness,Adeyemi Adetilewa,,Three Ways to Validate Your Startup Idea Before Building a Product The difference between success and failure of a tech startup #business is often found in its initial https://is.gd/IRXuyL ,[],['https://is.gd/IRXuyL'],[],0,0,1,['#business'],[],https://twitter.com/ideaspbusiness/status/1296272065138495490,False,,0,,,,,,,"[{'user_id': '1419512652', 'username': 'ideaspbusiness'}]",,,,
1296270568812171265,1296270568812171265,1597889961000,2020-08-20,02:19:21,UTC,705549058899910657,disruption_,startup ideas,,light pro,[],[],[],0,0,0,[],[],https://twitter.com/disruption_/status/1296270568812171265,False,,0,,,,,,,"[{'user_id': '705549058899910657', 'username': 'disruption_'}]",,,,
1296269960365461506,1296269960365461506,1597889816000,2020-08-20,02:16:56,UTC,4690992931,vvadim1202,Vadim Vashchenko,," http://facebook.com/INnovator-1647614308840533/?fref=ts … 
INNOVATOR -  IS A STARTUP OF STARTUPS!
INNOVATIVE NETWORK OF INVESTMENT AND IDEAS!  pic.twitter.com/VcYlGD3xvH",[],['http://facebook.com/INnovator-1647614308840533/?fref=ts'],['https://pbs.twimg.com/media/Ef1GphiXgAIrZdU.png'],0,0,0,[],[],https://twitter.com/Vvadim1202/status/1296269960365461506,False,,0,,,,,,,"[{'user_id': '4690992931', 'username': 'Vvadim1202'}]",,,,
1296267208310566913,1296267208310566913,1597889160000,2020-08-20,02:06:00,UTC,288232527,startupmindset,StartUp Mindset,,"""Developing the ability to admit when you’re wrong and be open to a different idea is critical in critical thinking.""  http://ed.gr/crin5 ",[],['http://ed.gr/crin5'],[],0,1,0,[],[],https://twitter.com/StartUpMindset/status/1296267208310566913,False,,0,,,,,,,"[{'user_id': '288232527', 'username': 'StartUpMindset'}]",,,,
1296266837701718016,1296266837701718016,1597889072000,2020-08-20,02:04:32,UTC,1277173824182599680,startupethos,startupethos,,"PedalStart brings in experts on the table with Standardised Framework to give validation to startup ideas all FREE OF COST.

You can validate your idea at any point in your startup journey from Pre Ideation till MVP.

Fill this form to help your idea!

 https://docs.google.com/forms/d/e/1FAIpQLSe1nxH2u-uyWccKWFNjBasxfxq0BVvDch6iPFa3x7-gvwuYoQ/viewform …",[],['https://docs.google.com/forms/d/e/1FAIpQLSe1nxH2u-uyWccKWFNjBasxfxq0BVvDch6iPFa3x7-gvwuYoQ/viewform'],[],0,0,0,[],[],https://twitter.com/startupethos/status/1296266837701718016,False,,0,,,,,,,"[{'user_id': '1277173824182599680', 'username': 'startupethos'}]",,,,
1296264471841615874,1296264471841615874,1597888508000,2020-08-20,01:55:08,UTC,14065217,sandy_carter,sandy carter,,"Interesting idea to host business showers!!

I actually love it!!!

@elonmusk #Entrepreneurs #startup #cloud pic.twitter.com/97F37X8yNR",['elonmusk'],[],['https://pbs.twimg.com/media/Ef1BqnLUYAAFyFk.jpg'],2,10,47,"['#entrepreneurs', '#startup', '#cloud']",[],https://twitter.com/sandy_carter/status/1296264471841615874,False,,0,,,,,,,"[{'user_id': '14065217', 'username': 'sandy_carter'}, {'user_id': '44196397', 'username': 'elonmusk'}]",,,,
1296262929956909056,1296262929956909056,1597888140000,2020-08-20,01:49:00,UTC,1334335434,immjeffrey,Jeff Imm,,"'Ideas without execution are worthless.'

Why not, instead, focus on these four ingredients; the what, the who, the how and then the why?

Learn more below via @mattsandrini 🔥
 https://buff.ly/2U3caLx  #startup #entrepreneur",['mattsandrini'],['https://buff.ly/2U3caLx'],[],0,0,0,"['#startup', '#entrepreneur']",[],https://twitter.com/ImmJeffrey/status/1296262929956909056,False,,0,,,,,,,"[{'user_id': '1334335434', 'username': 'ImmJeffrey'}, {'user_id': '88535998', 'username': 'mattsandrini'}]",,,,
1296259291385491457,1296259291385491457,1597887273000,2020-08-20,01:34:33,UTC,1711410175,tellmemoreim6,Tell Me More I'm 6,,"Dad, tell me what's on your mind?  #business #idea #plan #startup #entrepreneur #innovation",[],[],[],0,0,0,"['#business', '#idea', '#plan', '#startup', '#entrepreneur', '#innovation']",[],https://twitter.com/TellMeMoreIm6/status/1296259291385491457,False,,0,,,,,,,"[{'user_id': '1711410175', 'username': 'TellMeMoreIm6'}]",,,,
1296256155732279298,1296256155732279298,1597886525000,2020-08-20,01:22:05,UTC,280596708,peteddavis,Pete Davis 🌱,,"There’s this libertarian idea that the absence of taxes and regulations are the prime factors in thriving startup ecosystems. But what’s the evidence for that? Tech enclaves seem to thrive because of anchor education institutions, economic security, high trust, access to capital.  https://twitter.com/AlecStapp/status/1295775309036507141 …",[],['https://twitter.com/AlecStapp/status/1295775309036507141'],[],1,0,9,[],[],https://twitter.com/PeteDDavis/status/1296256155732279298,False,https://twitter.com/AlecStapp/status/1295775309036507141,0,,,,,,,"[{'user_id': '280596708', 'username': 'PeteDDavis'}]",,,,
1296256088870752256,1296256088870752256,1597886509000,2020-08-20,01:21:49,UTC,21887115,kirbywinfield,Kirby Winfield,,"it's not that investors need indication of interest for your idea stage startup (we do), 

it's that YOU should need indications of interest before you decide to pursue.

if you don't have material evidence and you're building anyhow, i question your judgment, if not your idea.",[],[],[],4,3,27,[],[],https://twitter.com/kirbywinfield/status/1296256088870752256,False,,0,,,,,,,"[{'user_id': '21887115', 'username': 'kirbywinfield'}]",,,,
1296255520517619714,1296255520517619714,1597886374000,2020-08-20,01:19:34,UTC,705549058899910657,disruption_,startup ideas,,StringKnob: videos reinvented,[],[],[],0,0,0,[],[],https://twitter.com/disruption_/status/1296255520517619714,False,,0,,,,,,,"[{'user_id': '705549058899910657', 'username': 'disruption_'}]",,,,
1296253865608859651,1295945457621852161,1597885979000,2020-08-20,01:12:59,UTC,4751829945,atanasgee,Atanas Georgiev,,Any idea why he had vested shares? My understanding is that startups typically set up their rewards programs so shares start vesting way into the future to prevent quick pump-and-dump incentives.,['wholemarsblog'],[],[],0,0,2,[],[],https://twitter.com/AtanasGee/status/1296253865608859651,False,,0,,,,,,,"[{'user_id': '4751829945', 'username': 'AtanasGee'}, {'user_id': '1263491240336769026', 'username': 'WholeMarsBlog'}]",,,,
1296253000416202754,1296253000416202754,1597885773000,2020-08-20,01:09:33,UTC,1071472814,drystandard,D.R.Y.,,"Interested in launching a startup? Join Frequency, a free program hosted by @pillar_vc + @petribio. Meet a co-founder, develop an idea, become part of a community of builders. Apply by 8/31.  https://www.pillar.vc/frequency/ ","['pillar_vc', 'petribio']",['https://www.pillar.vc/frequency/'],[],2,1,4,[],[],https://twitter.com/drystandard/status/1296253000416202754,False,,0,,,,,,,"[{'user_id': '1071472814', 'username': 'drystandard'}, {'user_id': '720732049141850113', 'username': 'pillar_vc'}, {'user_id': '1159149871154323457', 'username': 'petribio'}]",,,,
1296252367290146818,1296252367290146818,1597885622000,2020-08-20,01:07:02,UTC,1185972649794719752,envisionselite,Envisions Elite LLC,,Is your company creating intellectual goods? Here's the latest episode from @hellometric's Startup Masterclass: Idea Marketplaces. Feat | #startups 💰 🛠 👍 💡  https://buff.ly/3crSkjk  via @nametagscott pic.twitter.com/TLGxvOgtEa,"['hellometric', 'nametagscott']",['https://buff.ly/3crSkjk'],['https://pbs.twimg.com/media/Ef02qKfXgAE6MxX.jpg'],0,1,0,['#startups'],[],https://twitter.com/EnvisionsElite/status/1296252367290146818,False,,0,,,,,,,"[{'user_id': '1185972649794719752', 'username': 'EnvisionsElite'}, {'user_id': '2722892311', 'username': 'HelloMetric'}, {'user_id': '3433721', 'username': 'nametagscott'}]",,,,
1296251969384914950,1296251969384914950,1597885527000,2020-08-20,01:05:27,UTC,982981661439680513,wmr_startup,WMR Tokyo - スタートアップ,,日・サウジ・ビジョン2030の一環で、小学生向けプログラミング教育に関してサウジアラビアのテクノロジー企業Advanced Ideas社と提携  https://wmr.tokyo/serial-entrepreneur/archives/206233 …,[],['https://wmr.tokyo/serial-entrepreneur/archives/206233'],[],0,0,0,[],[],https://twitter.com/wmr_startup/status/1296251969384914950,False,,0,,,,,,,"[{'user_id': '982981661439680513', 'username': 'wmr_startup'}]",,,,
1296251742728798208,1296251742728798208,1597885473000,2020-08-20,01:04:33,UTC,1711410175,tellmemoreim6,Tell Me More I'm 6,,"“If you can't explain [your #business #idea] to a six year old, you don't understand it yourself.” ― Albert Einstein #startup #entrepreneur",[],[],[],0,1,1,"['#business', '#idea', '#startup', '#entrepreneur']",[],https://twitter.com/TellMeMoreIm6/status/1296251742728798208,False,,0,,,,,,,"[{'user_id': '1711410175', 'username': 'TellMeMoreIm6'}]",,,,
1296248822818050048,1296248822818050048,1597884777000,2020-08-20,00:52:57,UTC,1081622039394283520,startupidea_bot,startupidea_bot,,"Use bluetooth in the campgrounds industry, with a network model.",[],[],[],0,0,0,[],[],https://twitter.com/startupidea_bot/status/1296248822818050048,False,,0,,,,,,,"[{'user_id': '1081622039394283520', 'username': 'startupidea_bot'}]",,,,
1296247531173638144,1296247531173638144,1597884469000,2020-08-20,00:47:49,UTC,1294096199897604096,tehyonglin,Yong Lin,,"If you are an early stage investor and you happen to be seeing this now.

Just so you know I run a startup & I'd love to grow more. 

Give me 30 seconds & you'll decide if it's a good idea to hop on a call with me.

👇 Thread",[],[],[],1,0,3,[],[],https://twitter.com/TehYonglin/status/1296247531173638144,False,,0,,,,,,,"[{'user_id': '1294096199897604096', 'username': 'TehYonglin'}]",,,,
1296247041828347904,1296221843813105665,1597884352000,2020-08-20,00:45:52,UTC,259101003,jfiance,Jeremy Fiance,,1/ Most Cal alums and people in SV have no idea how successful Cal alum startups have been #humble,"['imkialikethecar', 'thatguybg']",[],[],2,2,19,['#humble'],[],https://twitter.com/jfiance/status/1296247041828347904,False,,0,,,,,,,"[{'user_id': '259101003', 'username': 'jfiance'}, {'user_id': '245697392', 'username': 'imkialikethecar'}, {'user_id': '441679284', 'username': 'thatguyBG'}]",,,,
1296245454863245312,1296245454863245312,1597883974000,2020-08-20,00:39:34,UTC,1255566222386749443,outterspacem,mat,,"Hi @justinkan. Just wanted to say that the story behind  http://Justin.tv  is really inspiring and encouraging the young generation to challenge the status quo and try new ideas. Also, I’ve been binge watching @mwseibel advice on how to start a startup. Thanks for everything","['justinkan', 'mwseibel']",['http://Justin.tv'],[],0,0,0,[],[],https://twitter.com/outterspacem/status/1296245454863245312,False,,0,,,,,,,"[{'user_id': '1255566222386749443', 'username': 'outterspacem'}, {'user_id': '28917111', 'username': 'justinkan'}, {'user_id': '2400261', 'username': 'mwseibel'}]",,,,
1296245336051200006,1296245336051200006,1597883945000,2020-08-20,00:39:05,UTC,1268866244909977601,anjummaryam13,Anjum,,Every startup geek whose thinking that all the great ideas have been taken needs to start looking at developing countries. Huge potential and a huge market 🤔 definitely worth exploring,[],[],[],0,0,0,[],[],https://twitter.com/anjummaryam13/status/1296245336051200006,False,,0,,,,,,,"[{'user_id': '1268866244909977601', 'username': 'anjummaryam13'}]",,,,
1296244320354394114,1296244320354394114,1597883703000,2020-08-20,00:35:03,UTC,3272129449,imblackintech,ImBlackInTech,,"Is your company creating intellectual goods? Here's the latest episode from @hellometric's Startup Masterclass: Idea Marketplaces. 

Feat @nametagscott | #startups
 https://buff.ly/3crSkjk  pic.twitter.com/NJZDCnrbN1","['hellometric', 'nametagscott']",['https://buff.ly/3crSkjk'],['https://pbs.twimg.com/media/Ef0vVubXoAAboUe.jpg'],0,0,0,['#startups'],[],https://twitter.com/ImBlackInTech/status/1296244320354394114,False,,0,,,,,,,"[{'user_id': '3272129449', 'username': 'ImBlackInTech'}, {'user_id': '2722892311', 'username': 'HelloMetric'}, {'user_id': '3433721', 'username': 'nametagscott'}]",,,,
1296244292973928456,1296244292973928456,1597883697000,2020-08-20,00:34:57,UTC,47030292,mikeschiemer,Mike Schiemer,,"6 Simple Ideas For Business Beginners   https://www.myfrugalbusiness.com/2020/08/ideas-for-business-beginners.html …
#Entrepreneur #Entrepreneurship #Entrepreneurs #Entrepreneurial #SideHustle #Startup #LeanStartup pic.twitter.com/g2pULG3U2J",[],['https://www.myfrugalbusiness.com/2020/08/ideas-for-business-beginners.html'],['https://pbs.twimg.com/media/Ef0vSVMWoAA3QKx.jpg'],1,6,9,"['#entrepreneur', '#entrepreneurship', '#entrepreneurs', '#entrepreneurial', '#sidehustle', '#startup', '#leanstartup']",[],https://twitter.com/MikeSchiemer/status/1296244292973928456,False,,0,,,,,,,"[{'user_id': '47030292', 'username': 'MikeSchiemer'}]",,,,
1296240413355974657,1296240413355974657,1597882772000,2020-08-20,00:19:32,UTC,705549058899910657,disruption_,startup ideas,,ReadBook: a water bottle that tracks your videos,[],[],[],0,0,0,[],[],https://twitter.com/disruption_/status/1296240413355974657,False,,0,,,,,,,"[{'user_id': '705549058899910657', 'username': 'disruption_'}]",,,,
1296236402385002496,1296236402385002496,1597881815000,2020-08-20,00:03:35,UTC,15978689,iwelsh,Ian Welsh,,"Kevin's a genius (literally) and the single person most responsible for systematizing business analysis. If you need the sort of things he does, there are few better. (Also, part of a team that took a startup from idea to profitability.)  https://twitter.com/bakevin/status/1296225383877152768 …",[],['https://twitter.com/bakevin/status/1296225383877152768'],[],0,2,1,[],[],https://twitter.com/iwelsh/status/1296236402385002496,False,https://twitter.com/bakevin/status/1296225383877152768,0,,,,,,,"[{'user_id': '15978689', 'username': 'iwelsh'}]",,,,
1296235525439754240,1296235525439754240,1597881606000,2020-08-20,00:00:06,UTC,358071157,jydarack,Jerome Ydarack,,"“One of the upsides of this job is that you get to see everything going on out there in the startup world. One of the downsides of this job is seeing just how many ideas out there aren’t all that original”
 https://techcrunch.com/2020/07/19/the-dual-phd-problem-of-todays-startups/ …",[],['https://techcrunch.com/2020/07/19/the-dual-phd-problem-of-todays-startups/'],[],0,0,0,[],[],https://twitter.com/jydarack/status/1296235525439754240,False,,0,,,,,,,"[{'user_id': '358071157', 'username': 'jydarack'}]",,,,
1296232148152745988,1296232148152745988,1597880801000,2020-08-19,23:46:41,UTC,1291671890818404352,gfmorris,gfmorris,,"I guess the LOLworthy “let’s put UAH, UAA, UAF, and ASU in a four corners league and let a couple western startups fill it out” idea is officially dead.  https://twitter.com/ToddMilewski/status/1296191020510715907 …",[],['https://twitter.com/ToddMilewski/status/1296191020510715907'],[],2,0,0,[],[],https://twitter.com/gfmorris/status/1296232148152745988,False,https://twitter.com/ToddMilewski/status/1296191020510715907,0,,,,,,,"[{'user_id': '1291671890818404352', 'username': 'gfmorris'}]",,,,
1296231188080852993,1296231186214330368,1597880572000,2020-08-19,23:42:52,UTC,1286341463597604864,dickiebush,Dickie Bush 📊,,"2/ The goal of a pre-launch startup

• Launch something bad quickly.
• Get it in users' hands.
• Listen carefully to what they want.
• Iterate.

Hold the customer tightly, the idea in your head loosely.","['startupschool', 'mwseibel']",[],[],1,0,0,[],[],https://twitter.com/dickiebush/status/1296231188080852993,False,,0,,,,,,,"[{'user_id': '1286341463597604864', 'username': 'dickiebush'}, {'user_id': '78649953', 'username': 'startupschool'}, {'user_id': '2400261', 'username': 'mwseibel'}]",,,,
1296231007058907137,1296072602033643521,1597880529000,2020-08-19,23:42:09,UTC,89823261,shuttleflight,bob,,Startup idea right there.  Anyone?,['chrisdmacro'],[],[],1,0,3,[],[],https://twitter.com/shuttleflight/status/1296231007058907137,False,,0,,,,,,,"[{'user_id': '89823261', 'username': 'shuttleflight'}, {'user_id': '1370107891', 'username': 'ChrisDMacro'}]",,,,
1296230512793513984,1296230512793513984,1597880411000,2020-08-19,23:40:11,UTC,554024030,itscovarr,Andrew 'Covarr'ubias,,"Who wants to invest in my startup? This idea is genius.

So basically it's Facebook except none of your friends are on it and it is missing features.

It's gonna be huge.",[],[],[],0,0,1,[],[],https://twitter.com/ItsCovarr/status/1296230512793513984,False,,0,,,,,,,"[{'user_id': '554024030', 'username': 'ItsCovarr'}]",,,,
1296227506966663169,1296227506966663169,1597879695000,2020-08-19,23:28:15,UTC,1084096534348787712,zeldia123,Zeldia,,"Some tips on enhancing your writing✏️
🧼editting
❌don't limit on your topics
💯form ideas >> execute >> refine
More below👇
#books #writing #WritingCommunity #100DaysOfCode #Coding #dev #python #web #startup #DataScience #MachineLearning #DeepLearning https://medium.com/better-marketing/advanced-writing-advice-for-the-modern-creator-1c93b8f8c9a1 …",[],['https://medium.com/better-marketing/advanced-writing-advice-for-the-modern-creator-1c93b8f8c9a1'],[],0,12,2,"['#books', '#writing', '#writingcommunity', '#100daysofcode', '#coding', '#dev', '#python', '#web', '#startup', '#datascience', '#machinelearning', '#deeplearning']",[],https://twitter.com/zeldia123/status/1296227506966663169,False,,0,,,,,,,"[{'user_id': '1084096534348787712', 'username': 'zeldia123'}]",,,,
1296225314750836737,1296225314750836737,1597879172000,2020-08-19,23:19:32,UTC,705549058899910657,disruption_,startup ideas,,cookio: a lawnmower that tracks your books (from the creators of DegreeLight),[],[],[],0,0,0,[],[],https://twitter.com/disruption_/status/1296225314750836737,False,,0,,,,,,,"[{'user_id': '705549058899910657', 'username': 'disruption_'}]",,,,
1296224189456637952,1296187331108417536,1597878904000,2020-08-19,23:15:04,UTC,6427012,neeraj,Neeraj Mathur,,"@atShruti On fund-raising basics/startups 
- Do your homework 
- Find the right investors for your business (idea)
- Understand the basic terms 
- Know the standard term sheets 
- Have a good growth story 
- Understand who is paying, clearly 

#lunchclubfireside",['atshruti'],[],[],1,0,1,['#lunchclubfireside'],[],https://twitter.com/neeraj/status/1296224189456637952,False,,0,,,,,,,"[{'user_id': '6427012', 'username': 'neeraj'}, {'user_id': '28017255', 'username': 'atShruti'}]",,,,
1296222400850403331,1296222400850403331,1597878477000,2020-08-19,23:07:57,UTC,213700085,frankodongkara,Frank Odongkara,,"The idea that the tech part is the easy one shouldn't ever make you assume it's actually easy. Many startups have raised funding but failed because they couldn't deliver on the tech product. When tech is the product, it can be harder than the business.",[],[],[],1,6,19,[],[],https://twitter.com/frankodongkara/status/1296222400850403331,False,,0,,,,,,,"[{'user_id': '213700085', 'username': 'frankodongkara'}]",,,,
1296219405026820096,1296219405026820096,1597877763000,2020-08-19,22:56:03,UTC,2981339967,hotteststartups,Hottest Startups,,Startup idea: The point about artistic development and material production is then briefly expanded.,[],[],[],0,0,0,[],[],https://twitter.com/HottestStartups/status/1296219405026820096,False,,0,,,,,,,"[{'user_id': '2981339967', 'username': 'HottestStartups'}]",,,,
1296217482059853824,1295914974909313026,1597877304000,2020-08-19,22:48:24,UTC,755412931563708416,ssangwan_,Sachin sangwan,,Try to build an exchange where fiat currency will be gold and try my best to fuse all stock market in crypto that mean users can directly buy gold or stock market through crypto plus crowd funding projects on exchange which mean people can list their startup idea and raise funds.,['vbhvsth'],[],[],0,0,3,[],[],https://twitter.com/Ssangwan_/status/1296217482059853824,False,,0,,,,,,,"[{'user_id': '755412931563708416', 'username': 'Ssangwan_'}, {'user_id': '951872414836703232', 'username': 'VbhvSth'}]",,,,
1296217351398948864,1296217351398948864,1597877273000,2020-08-19,22:47:53,UTC,3866016492,kimberleydbruce,Kimberley Bruce,,Lab names?! I like the idea of naming my lab after it's scientific focus (a bit startup-esque) but also appreciate the need for an identifying factor in academia (i.e. PI name). Where do we stand on this @AcademicChatter #AcademicTwitter @WomeninSTEM?,"['academicchatter', 'womeninstem']",[],[],1,0,2,['#academictwitter'],[],https://twitter.com/kimberleydbruce/status/1296217351398948864,False,,0,,,,,,,"[{'user_id': '3866016492', 'username': 'kimberleydbruce'}, {'user_id': '885953601067208705', 'username': 'AcademicChatter'}, {'user_id': '562889263', 'username': 'WomeninSTEM'}]",,,,
1296216623624458240,1296216623624458240,1597877100000,2020-08-19,22:45:00,UTC,1224527533,websiteclones,Website Clones,,Why should you start your own #digital #marketplace #business for #machinery and #equipments rental like #Getable?  http://bit.ly/33piPSX  #StartupIdea #StartupThing #Marketplace #RentalBusiness #BusinessIdea #MachineryRental #Software #businessowner pic.twitter.com/g3TScwXVJa,[],['http://bit.ly/33piPSX'],['https://pbs.twimg.com/media/EfzM7VwXoAEQOpB.png'],0,1,0,"['#digital', '#marketplace', '#business', '#machinery', '#equipments', '#getable', '#startupidea', '#startupthing', '#marketplace', '#rentalbusiness', '#businessidea', '#machineryrental', '#software', '#businessowner']",[],https://twitter.com/websiteclones/status/1296216623624458240,False,,0,,,,,,,"[{'user_id': '1224527533', 'username': 'websiteclones'}]",,,,
1296216047419305984,1296216018696785928,1597876962000,2020-08-19,22:42:42,UTC,236529581,shimataver,Shimataver Igbawua,,"The stamina (both physically & mentally) a startup founder needs to move from idea to product/service and finally customers.

Is in my opinion at the same level if not more than what a film producer needs to have from story development to distribution.

So get in with them.",[],[],[],0,0,0,[],[],https://twitter.com/shimataver/status/1296216047419305984,False,,0,,,,,,,"[{'user_id': '236529581', 'username': 'shimataver'}]",,,,
1296216035872440320,1296216018696785928,1597876960000,2020-08-19,22:42:40,UTC,236529581,shimataver,Shimataver Igbawua,,"When you observe how startups go about finding and choosing what problem to solve or product to develop.

You as a film producer will learn a few good tips and tricks on how to choose your film ideas/stories.",[],[],[],1,0,0,[],[],https://twitter.com/shimataver/status/1296216035872440320,False,,0,,,,,,,"[{'user_id': '236529581', 'username': 'shimataver'}]",,,,
1296213760143548416,1295989590428389376,1597876417000,2020-08-19,22:33:37,UTC,33836835,zsuzsifer,Zsuzsifer 🇫🇮🇺🇸🇭🇺,,"Probably great for VCs, but terrible for entrepreneurs with limited means. The biggest funding gap for startups is between the idea and soft launch phase.",['joakim_a'],[],[],0,0,0,[],[],https://twitter.com/zsuzsifer/status/1296213760143548416,False,,0,,,,,,,"[{'user_id': '33836835', 'username': 'zsuzsifer'}, {'user_id': '809931', 'username': 'joakim_a'}]",,,,
1296212346902200321,1296212346902200321,1597876080000,2020-08-19,22:28:00,UTC,191867457,createstartups,Creative Startups,,@nmgasco works all around #NewMexico to energize our communities and connect people to the resources they need. A big thanks to NM Gas for supporting our @LibAsLaunchpads program. Do you have an innovative idea? Apply now for the 2020 #LaL cohort:  https://bit.ly/LaL2020  pic.twitter.com/p8l4507gXL,"['nmgasco', 'libaslaunchpads']",['https://bit.ly/LaL2020'],['https://pbs.twimg.com/media/Ef0SQqFVAAMczMk.jpg'],0,0,1,"['#newmexico', '#lal']",[],https://twitter.com/createstartups/status/1296212346902200321,False,,0,,,,,,,"[{'user_id': '191867457', 'username': 'createstartups'}, {'user_id': '253669548', 'username': 'nmgasco'}, {'user_id': '1244679224884998144', 'username': 'LibAsLaunchpads'}]",,,,
1296212149354848259,1296212149354848259,1597876033000,2020-08-19,22:27:13,UTC,1411105530,bizapalooza,Bizapalooza,,Here are a few ideas on how your startup can get new customers  https://bit.ly/3f9AjHT  pic.twitter.com/R43qrCKL9t,[],['https://bit.ly/3f9AjHT'],['https://pbs.twimg.com/media/Ef0SFKtWAAYin5g.jpg'],0,0,0,[],[],https://twitter.com/Bizapalooza/status/1296212149354848259,False,,0,,,,,,,"[{'user_id': '1411105530', 'username': 'Bizapalooza'}]",,,,
1296211987505061888,1296211987505061888,1597875994000,2020-08-19,22:26:34,UTC,2176344319,latelyai,LatelyAI,,"If you're reading (or hearing) this right now, make the jump from having your idea to making. it. happen. With a little help from these #startup stories:  https://bit.ly/2AjeyHf  @twistartups #marketing #launch #smm #AI pic.twitter.com/S7OwS0ppIW",['twistartups'],['https://bit.ly/2AjeyHf'],[],0,1,1,"['#startup', '#marketing', '#launch', '#smm', '#ai']",[],https://twitter.com/LatelyAI/status/1296211987505061888,False,,1,,,,,,,"[{'user_id': '2176344319', 'username': 'LatelyAI'}, {'user_id': '112880396', 'username': 'TWiStartups'}]",,,,
1296210813183758340,1296210813183758340,1597875714000,2020-08-19,22:21:54,UTC,802749178577178624,wearableideas,Wearable Tech Ideas,,Seed funded #wearables startup: memory consuming jacket that can only be stopped if Gen-Xers use virtual reality.,[],[],[],0,0,0,['#wearables'],[],https://twitter.com/wearableideas/status/1296210813183758340,False,,0,,,,,,,"[{'user_id': '802749178577178624', 'username': 'wearableideas'}]",,,,
